particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-74	-8212.292881724286	-7337.164832727531	-2447.660697188624	-328.7646597318225	-1.601966815508941	2.786255727290708	-0.05684115391586728	-0.02265653679301519	0.002093952767318395	4.316481194209184e-05	-2.437057262631792e-05	2.054844428847224e-06	2.1181321151168e-08	-2.321579558992282e-08	2.491504878194615e-09	-5.428114804162906e-11	-1.992425965572193e-11	2.97070728653648e-12	-1.277018011047131e-13	-1.963054084793748e-14	3.560476881546431e-15	-5.7022783274331e-17	-4.854229479175314e-17	-2.020057730096475e-18	9.146152041628053e-05	0.007237049943386697	2e-10	1e-05
-73	-8184.791609515274	-7304.293921183822	-2433.437068850488	-326.2093484980022	-1.515341595110471	2.763277292067415	-0.05720392022949184	-0.02240568045597799	0.002079921894169091	4.177031256486826e-05	-2.408765105141788e-05	2.039443905438023e-06	1.991357581824827e-08	-2.290009591179327e-08	2.466668393839437e-09	-5.464929323118458e-11	-1.960144676330816e-11	2.93428897634875e-12	-1.269286359179224e-13	-1.92891098156882e-14	3.512970337820956e-15	-5.702717967090191e-17	-4.78329898038782e-17	-1.987511028822465e-18	6.360172998620683e-05	0.007615598115795708	2e-10	1e-05
-72	-8146.596088688613	-7261.534432380309	-2415.781416728417	-323.1657914950655	-1.423124386542729	2.736106309670573	-0.05751760373541735	-0.02211792751373269	0.002062884591711793	4.026490629306422e-05	-2.376444316854855e-05	2.021022198891974e-06	1.856527123981854e-08	-2.254394339113421e-08	2.437893938019466e-09	-5.497229875050925e-11	-1.924158156971956e-11	2.892869951278863e-12	-1.259759844978558e-13	-1.891011397709531e-14	3.459296335852572e-15	-5.696709838891075e-17	-4.703683076245199e-17	-1.951214047730152e-18	7.197492539734451e-05	0.007995451490540151	2e-10	1e-05
-71	-8097.079376773047	-7208.317784370651	-2394.500643345625	-319.6073288895694	-1.325098745430384	2.704515358208974	-0.0577785503520357	-0.02179135242969937	0.002042673792381404	3.864382779909532e-05	-2.339886114433609e-05	1.999413354408255e-06	1.713337284055664e-08	-2.214529357030538e-08	2.404972851449999e-09	-5.52466957036599e-11	-1.884284836948381e-11	2.846193329833794e-12	-1.248337340524256e-13	-1.849173814171515e-14	3.399142528525341e-15	-5.683842488245588e-17	-4.61494889143689e-17	-1.910983194866541e-18	8.316983413192425e-06	0.008375930089859263	2e-10	1e-05
-70	-8035.587705285552	-7144.051586044681	-2369.393771993023	-315.5062544629587	-1.221044548961223	2.668268163783175	-0.05798290872444384	-0.02142395890670086	0.002019115694807966	3.690219687757314e-05	-2.298874130395096e-05	1.974444826407029e-06	1.561480470074575e-08	-2.170203091396808e-08	2.367688620234484e-09	-5.54688200186441e-11	-1.840337199001906e-11	2.793993048561043e-12	-1.234913544462731e-13	-1.803210945774385e-14	3.332185691652513e-15	-5.66368468127534e-17	-4.51664893387282e-17	-1.866628898965722e-18	1.057157804784659e-05	0.008756291490152335	2e-10	1e-05
-69	-7961.439704258636	-7068.118986332514	-2340.251746697795	-310.8337922265404	-1.110738300053914	2.627119408516627	-0.05812662148041328	-0.02101367869206685	0.001992029598950931	3.503502169728766e-05	-2.253184292715126e-05	1.945937324830927e-06	1.400645491584609e-08	-2.121196795977922e-08	2.325816727223493e-09	-5.563480330673716e-11	-1.792121741552327e-11	2.73599372947493e-12	-1.219378872129401e-13	-1.752929722089466e-14	3.258091592487781e-15	-5.635784668950983e-17	-4.408320959680252e-17	-1.817955574885587e-18	2.246277443740397e-05	0.009135727244334868	2e-10	1e-05
-68	-7873.924817040222	-6979.877313917941	-2306.857001203487	-305.5600431634001	-0.9939534262228166	2.580814287227524	-0.05820540971573248	-0.020558368461531	0.00196122754485429	3.303720031823677e-05	-2.202584500566313e-05	1.913704471032452e-06	1.230518148139532e-08	-2.067284263524513e-08	2.279124285690306e-09	-5.574055680120062e-11	-1.739438797147415e-11	2.671910304483838e-12	-1.201619221226146e-13	-1.698131133992954e-14	3.176514577811843e-15	-5.599668798824846e-17	-4.289487473613042e-17	-1.764761445962696e-18	3.100307405501379e-05	0.009513356252034977	2e-10	1e-05
-67	-7772.302829093425	-6878.657713566879	-2268.983361070447	-299.6539769080856	-0.8704608222528977	2.529088445547139	-0.05821476498384246	-0.02005580982833488	0.001926514237388538	3.090352844295029e-05	-2.146834636777357e-05	1.877552735344376e-06	1.050782135322653e-08	-2.008231879256082e-08	2.227370016458782e-09	-5.578176262556569e-11	-1.682082627500798e-11	2.601448050434712e-12	-1.181515913242824e-13	-1.638610352106569e-14	3.087097653991391e-15	-5.554840913307686e-17	-4.159655899543012e-17	-1.706838644916007e-18	1.286966154578906e-05	0.009888220971897455	2e-10	1e-05
-66	-7655.804783580082	-6763.766102040922	-2226.39641875056	-293.0834937519189	-0.740030552737055	2.471668526767216	-0.05814994430234882	-0.01950371502012941	0.001887687389472436	2.862872863876172e-05	-2.08568720584709e-05	1.83728180220389e-06	8.611217151583846e-09	-1.943799326631813e-08	2.170304816133352e-09	-5.575386684112828e-11	-1.619842143647923e-11	2.524303412739536e-12	-1.158945875526432e-13	-1.574157492840866e-14	2.989473562029282e-15	-5.500782375932762e-17	-4.018320187443056e-17	-1.643973951649315e-18	3.155646399677359e-05	0.01025928164728307	2e-10	1e-05
-65	-7523.632299824851	-6634.48264529333	-2178.853394327758	-285.8154131801188	-0.6024326703847506	2.408272087639337	-0.05800595832319603	-0.01889972696190563	0.00184453761570308	2.620746208417906e-05	-2.01888736004613e-05	1.792684482863761e-06	6.612230803086674e-09	-1.87373967457068e-08	2.107671730394571e-09	-5.565206652344359e-11	-1.552501054470885e-11	2.440164066936304e-12	-1.133781557320774e-13	-1.504557801967998e-14	2.883264908435344e-15	-5.436951186048221e-17	-3.864961083868842e-17	-1.575948950766695e-18	1.190485323121493e-05	0.01062540997106243	2e-10	1e-05
