particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-75	-868.2105994568486	-549.1971479890426	-82.93635464407591	7.672162951677584	1.027035052845714	-0.2603641571989711	0.01528120689536685	0.002994864785448375	-0.0008510566461100849	9.378295143795061e-05	4.660947550216978e-07	-2.195197720250222e-06	4.442881301665104e-07	-4.319878399010669e-08	-1.138832167548036e-09	1.263280659400463e-09	-2.426220978077994e-10	2.051819658778688e-11	1.801115174796643e-12	-8.895979524732948e-13	1.19173857515432e-13	5.727168266135751e-15	-4.553110156092035e-15	-3.444354729710329e-16	6.482502168392301e-07	2.930245637755569e-05	3.027896379629122e-07	1e-05
-74	-785.1638379170856	-494.2529957807392	-74.03232050118679	6.953896144658356	0.9041174240877182	-0.2330986872589456	0.01408251015332217	0.002603939694976324	-0.0007563609906094454	8.474327479599765e-05	1.006926010028768e-07	-1.913140735651426e-06	3.93785273650715e-07	-3.908661000053712e-08	-8.187183340772605e-10	1.093954913278679e-09	-2.137159729117477e-10	1.853466394264283e-11	1.478570188114095e-12	-7.70579314084261e-13	1.049494283317162e-13	4.678361122269022e-15	-3.942171901857487e-15	-2.946935560036228e-16	4.634971340067295e-08	2.829219627020763e-05	3.027896379629122e-07	1e-05
-73	-700.7134975927754	-438.4766174026725	-65.02117885579464	6.222654256434176	0.7802391135789777	-0.2054774301166508	0.01285147542653719	0.002211123632065817	-0.0006606616058533704	7.555358595189098e-05	-2.564470941981963e-07	-1.62954847758714e-06	3.427862544439865e-07	-3.490371699069785e-08	-5.026863740786562e-10	9.2393545197714e-10	-1.845741885810364e-10	1.651800142300733e-11	1.15737460017847e-12	-6.510689173227814e-13	9.060851553460757e-14	3.635011861311067e-15	-3.328850168091414e-15	-2.448861824997331e-16	6.875877762713145e-07	2.792186944522435e-05	3.027896379629122e-07	1e-05
-72	-615.2270503185562	-382.0997508248116	-55.93724476344546	5.481706244394122	0.6558139337060155	-0.1776086083402504	0.01159477491989903	0.001817600391145094	-0.0005643077195397301	6.625340570405201e-05	-6.053586037875096e-07	-1.345296051873276e-06	2.914729837933217e-07	-3.066837055944996e-08	-1.910671344487503e-10	7.537221628148779e-10	-1.552954760185255e-10	1.447692825427939e-11	8.381735007073251e-13	-5.314184286262222e-13	7.619982447041279e-14	2.599073765424365e-15	-2.714930446156918e-15	-1.951433741428352e-16	7.226322924491768e-07	2.855410303226336e-05	3.027896379629122e-07	1e-05
-71	-529.1296265586825	-325.4066848108606	-46.82749354558746	4.734693149520096	0.5315076490180327	-0.1496349298458072	0.01031808990273247	0.00142552879235447	-0.000467802539627207	5.688874341695933e-05	-9.436433532786266e-07	-1.061936572904628e-06	2.40114952782993e-07	-2.640129203888311e-08	1.14136415973802e-10	5.842583231479294e-10	-1.260359563143885e-10	1.242141537771827e-11	5.228869777239565e-13	-4.122925789840099e-13	6.180016668081886e-14	1.576879145860861e-15	-2.103839258817463e-15	-1.457506997322241e-16	3.474346812470941e-07	2.895451920537084e-05	3.027896379629122e-07	1e-05
-70	-442.8421040212511	-268.673736240199	-37.73612456977425	3.985264477523279	0.4079200616049681	-0.1216921309975088	0.00902769230944119	0.00103679567606658	-0.0003716127996273817	4.750506226232998e-05	-1.269700908073113e-06	-7.808360564631596e-07	1.889602350054086e-07	-2.212312802473988e-08	4.11455754570744e-10	4.163619499928765e-10	-9.6936895075028e-11	1.036137146867638e-11	2.130433708627182e-13	-2.942676109461479e-13	4.747909097457274e-14	5.734049160280988e-16	-1.498537067314841e-15	-9.694800218050877e-17	8.92240648031617e-09	2.912329597126728e-05	3.027896379629122e-07	1e-05
-69	-356.7979813905018	-212.185111827321	-28.70848506693569	3.237182471441675	0.2856644045125044	-0.09391958727061447	0.00773009083998577	0.000653325284709013	-0.0002762167939049199	3.814917570672872e-05	-1.581941334021035e-06	-5.033883565755946e-07	1.382628900502454e-07	-1.785514900509093e-08	6.994168665383087e-10	2.508667867422031e-10	-6.814276860960538e-11	8.307001309112783e-12	-8.981088852755312e-14	-1.779308625706818e-13	3.330772989780319e-14	-4.063178327263959e-16	-9.020406998007576e-16	-4.89791399058013e-17	2.197278505811084e-07	2.906243426403776e-05	3.027896379629122e-07	1e-05
-68	-271.4443519887857	-156.233479711949	-19.79114223783725	2.494331063383112	0.1653679592221715	-0.06646055256636575	0.006432053343641074	0.0002770804053837873	-0.0001821050392506558	2.886934832674636e-05	-1.878791045282195e-06	-2.310161282744282e-07	8.828328734083218e-08	-1.361929617087687e-08	9.765430366631893e-10	8.862274119499439e-11	-3.980141664949137e-11	6.268827352407036e-12	-3.841121498419518e-13	-6.388108964022477e-14	1.935887536453708e-14	-1.357207129933521e-15	-3.174249607730062e-16	-2.092039161572694e-18	6.59384379320116e-07	2.877492978159424e-05	3.027896379629122e-07	1e-05
-67	-434.3271489056184	-263.8767774971648	-37.49659881558517	3.796761605165265	0.4120400011327313	-0.1168766836859426	0.008212713768064258	0.001046519618268078	-0.0003521234345718775	4.345175081367785e-05	-9.472030343531872e-07	-7.443435950126207e-07	1.728899624167423e-07	-1.957706978978322e-08	2.688823598143216e-10	3.818666477204619e-10	-8.577618243005799e-11	8.884419353668153e-12	2.235957015715261e-13	-2.564065666400896e-13	4.026525897851941e-14	5.787948888457265e-16	-1.260909157007416e-15	-8.163640750900554e-17	2.817563063417516e-06	2.995070183309245e-05	2.714417616594906e-07	1e-05
-66	-350.8211247406502	-208.8502155909733	-28.57674227235658	3.098734176464003	0.2898252514310409	-0.09048487346129513	0.007112584007650071	0.0006668031459580445	-0.0002625925723537014	3.513193129604592e-05	-1.315636356197535e-06	-4.822841704013836e-07	1.269626093570033e-07	-1.594109078135006e-08	5.691651064576788e-10	2.305577304510348e-10	-6.043726794289149e-11	7.193858101833369e-12	-6.036255969741729e-14	-1.543937580032067e-13	2.828855988575062e-14	-3.166131148478764e-16	-7.528680205826978e-16	-4.051307583016893e-17	2.939397958479084e-06	3.061713392837895e-05	2.714417616594906e-07	1e-05
-65	-267.073234111659	-153.7560817623198	-19.67265594384122	2.397739141363948	0.1683189143503678	-0.06411105288331338	0.005997142476264631	0.000290393198968534	-0.0001733354542431803	2.678624542620706e-05	-1.671525231903783e-06	-2.223807848889113e-07	8.120987082799827e-08	-1.229068566930006e-08	8.61605479382135e-10	8.071763468415524e-11	-3.523853396868306e-11	5.497148182108085e-12	-3.391214878580839e-13	-5.33813012473592e-14	1.637793319059882e-14	-1.194444046057249e-15	-2.499798514682839e-16	7.823513629585964e-20	2.172728496230292e-06	3.09653057852799e-05	2.714417616594906e-07	1e-05
-64	-183.5852412523559	-98.923880660032	-10.83747657219335	1.697968737055531	0.04824458734344172	-0.0379124613071903	0.0048730464569232	-8.046856562418081e-05	-8.488348196964005e-05	1.846429392870806e-05	-2.012727994897241e-06	3.38167368197928e-08	3.590393564926747e-08	-8.647443665582267e-09	1.144430103861175e-09	-6.675749126288357e-11	-1.033006668795137e-11	3.804281051831634e-12	-6.109909957986516e-13	4.602516599208302e-14	4.604347138297457e-15	-2.049341771531579e-15	2.447338193778887e-16	3.989227101177274e-17	1.431465310841595e-06	3.099662114647295e-05	2.714417616594906e-07	1e-05
-63	-100.8666888898183	-44.68786789542258	-2.125001615630955	1.003684184088022	-0.06966709850675731	-0.01204841299856723	0.003747105979033988	-0.0004435231917104047	2.225773021601787e-06	1.021646360102658e-05	-2.337124946564348e-06	2.847461188459636e-07	-8.679978528001884e-09	-5.033311972709229e-09	1.415873869418402e-09	-2.109652610623417e-10	1.413655762969677e-11	2.125413314054274e-12	-8.742797316833963e-13	1.432158654817177e-13	-6.960523831010736e-15	-2.875952020208227e-15	7.282317143961371e-16	7.868268718798927e-17	7.198036233724281e-07	3.071442946978031e-05	2.714417616594906e-07	1e-05
-62	-19.43414424763917	8.613637738548121	6.410474992773001	0.3192107080385652	-0.1846816655158454	0.01332014274996886	0.002626294413325164	-0.0007965062659661353	8.745046295262453e-05	2.093840126694667e-06	-2.642645739095935e-06	5.288404951714541e-07	-5.226465957536117e-08	-1.470560548274625e-09	1.6741976536398e-09	-3.510019081997033e-10	3.800891443976788e-11	4.708485394944648e-13	-1.127307970719103e-12	2.3758013700728e-13	-1.824460125009599e-14	-3.668964396469759e-15	1.197469201026705e-15	1.162035477075171e-16	4.140648290906768e-08	3.012559946813376e-05	2.714417616594906e-07	1e-05
-61	60.18616431646643	60.63638885612158	14.71382562397974	-0.3510412099025752	-0.2960555575941931	0.03802965327632439	0.00151777012325462	-0.001137130423838275	0.0001702409195420106	-5.851519752359706e-06	-2.927242196582749e-06	7.645165505777993e-07	-9.456904371875767e-08	2.018100938342283e-09	1.917669119015054e-09	-4.859552355790471e-10	6.113266133640045e-11	-1.148907392338186e-12	-1.368391917167094e-12	3.285016925126721e-13	-2.917489809342976e-14	-4.423061855573595e-15	1.649374526542778e-15	1.522072863078981e-16	1.800232505289046e-07	2.923830406076355e-05	2.714417616594906e-07	1e-05
-60	-46.15090723211047	-8.437681403107375	3.831272273891003	0.5649176844698734	-0.1510232556855702	0.004729869810858071	0.003101282171025733	-0.0006849983543643401	5.727529826305945e-05	5.206553103941927e-06	-2.55427903820583e-06	4.372974337937012e-07	-3.518249641931108e-08	-2.897064824875304e-09	1.5612795833312e-09	-2.904332558513424e-10	2.761943962835764e-11	1.154994212630744e-12	-9.961973364269125e-13	1.912619173623598e-13	-1.285159853969364e-14	-3.199046581580992e-15	9.464706387124381e-16	9.469002479511841e-17	2.505228990701269e-06	3.106399903796131e-05	2.43339337728039e-07	1e-05
-59	34.80644054329383	44.68854895931867	12.44100799888614	-0.08951480790338856	-0.2679940099839733	0.02935999459034815	0.002125748278144282	-0.001039763097153522	0.0001388673444218579	-2.188524258123486e-06	-2.906576952640651e-06	6.716146780047571e-07	-7.545245773112683e-08	2.119320010084325e-10	1.829841772858271e-09	-4.204957536146038e-10	4.902998896307301e-11	-2.399576782559812e-13	-1.235530537968294e-12	2.753733958679895e-13	-2.257587189353981e-14	-3.930023791701045e-15	1.352808256833502e-15	1.273314667279106e-16	3.537249008589427e-06	3.090340867673014e-05	2.43339337728039e-07	1e-05
-58	113.9800220351489	96.54732439935097	20.81660259454995	-0.7307404801426527	-0.381258486587584	0.05335432210830603	0.001157883518605361	-0.001382095936020481	0.0002181349816668244	-9.428441882710932e-06	-3.236551628909347e-06	8.978154829551508e-07	-1.14542498879093e-07	3.26022295969697e-09	2.083353317591094e-09	-5.45795620446622e-10	6.976760036024497e-11	-1.607601267511855e-12	-1.463471155336974e-12	3.56375676028185e-13	-3.199445398038864e-14	-4.62462449239617e-15	1.74388225546576e-15	1.58624433555717e-16	3.52255101021548e-06	3.03996330137668e-05	2.43339337728039e-07	1e-05
