particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-80	-1003.257566349923	-636.2776303244303	-95.62179705509075	9.150284897217247	1.183416186962528	-0.3105692859335429	0.01910858340642035	0.003513618336762728	-0.001036219737470498	0.0001174213343079232	1.427902315224646e-07	-2.706288570289426e-06	5.621192199643165e-07	-5.614165124245842e-08	-1.26497753770779e-09	1.622387708570155e-09	-3.185974613372693e-10	2.764072824556972e-11	2.324065186676826e-12	-1.19504958167862e-12	1.631867653302559e-13	7.639878917785604e-15	-6.312607374333717e-15	-4.797137259229854e-16	5.991389533388514e-07	2.60173896586835e-05	3.377577727804503e-07	1e-05
-79	-917.1522382687747	-579.4295312386283	-86.51410212164613	8.376883513367998	1.058715087429562	-0.2815969250776227	0.01770407451384735	0.003112154991187532	-0.0009340871322470948	0.0001071936113891109	-1.756083316182011e-07	-2.40253054202005e-06	5.05628487431502e-07	-5.128767266696206e-08	-9.485750012366262e-10	1.43364684560735e-09	-2.852433709861855e-10	2.521474105646828e-11	1.970783891322904e-12	-1.056639133288293e-12	1.46088862330201e-13	6.45939115734803e-15	-5.580657676161411e-15	-4.203521624207703e-16	3.922861790961463e-08	2.532510392261322e-05	3.377577727804503e-07	1e-05
-78	-829.975755430077	-521.9578466733052	-77.33060414861777	7.593242164097124	0.933438212647151	-0.2523601519530327	0.01627197526034676	0.002709903430287225	-0.0008312361442328098	9.684451682578126e-05	-4.85101636409531e-07	-2.097984510064174e-06	4.487784214530402e-07	-4.637446265474801e-08	-6.369588329041962e-10	1.244624169540715e-09	-2.517235209136472e-10	2.276034184304406e-11	1.619598983367402e-12	-9.1800533493528e-13	1.289052576608243e-13	5.286792462459097e-15	-4.847623259263998e-15	-3.610320688032326e-16	3.309278416852024e-07	2.579343116071442e-05	3.377577727804503e-07	1e-05
-77	-742.0881236388904	-464.0987464127867	-68.10873498768851	6.802598007123813	0.8080907099132472	-0.2229782758922502	0.01481828049413764	0.002308475210665678	-0.0007280839234177359	8.641646315065155e-05	-7.845303952846882e-07	-1.793873987769209e-06	3.917991115935193e-07	-4.142210425086802e-08	-3.31345363381775e-10	1.056078875921489e-09	-2.181732518247351e-10	2.028752283682511e-11	1.271911408743981e-12	-7.797062374838872e-13	1.117053636258475e-13	4.126775984388163e-15	-4.116458552454553e-15	-3.019923108950714e-16	3.553970806535744e-08	2.609696327149358e-05	3.377577727804503e-07	1e-05
-76	-949.4604998532806	-603.0448133803916	-91.68925818811501	8.374096479077476	1.148361601554847	-0.2871404347801992	0.01644246219459918	0.003381840891500979	-0.0009442752578740505	0.0001026299955998661	8.373567174517896e-07	-2.474241025373902e-06	4.940408610359834e-07	-4.722107217834778e-08	-1.46105456757724e-09	1.431012276351509e-09	-2.711448638900168e-10	2.245936303509634e-11	2.123147050081691e-12	-1.007490447313475e-12	1.332091407640541e-13	6.775282544051339e-15	-5.1583936919826e-15	-3.938379218639986e-16	1.37859735471757e-06	3.018415874067593e-05	3.027896379629122e-07	1e-05
-75	-868.2118791572896	-549.1980720639252	-82.93652948289753	7.672172607506016	1.027037966677119	-0.2603646507016988	0.01528120991740162	0.002994875361168098	-0.0008510585719597718	9.378306744944888e-05	4.661175522587787e-07	-2.195205254914231e-06	4.442891789525641e-07	-4.319882508801575e-08	-1.138849602753355e-09	1.263285624769648e-09	-2.426227591131594e-10	2.051821242940978e-11	1.80112977676081e-12	-8.896015736810247e-13	1.191741783020075e-13	5.727221980633992e-15	-4.553129790425987e-15	-3.444374076034185e-16	6.482580088285061e-07	2.930244792698211e-05	3.027896379629122e-07	1e-05
-74	-785.1650852185912	-494.2538966221924	-74.03249099406148	6.953905552615939	0.9041202663656867	-0.2330991684159277	0.01408251306299905	0.00260395001301218	-0.000756362868689644	8.474338780849811e-05	1.007148604272888e-07	-1.913148086684384e-06	3.937862964657054e-07	-3.908665000240916e-08	-8.18735356702565e-10	1.093959758291125e-09	-2.137166179581544e-10	1.853467934851832e-11	1.478584442390983e-12	-7.705828476826015e-13	1.04949741231659e-13	4.678413560662991e-15	-3.942191062098695e-15	-2.946954442267838e-16	4.63471365730328e-08	2.829218953737112e-05	3.027896379629122e-07	1e-05
-73	-700.7147089586849	-438.4774930448135	-65.02134478913472	6.222663383283972	0.7802418832770829	-0.2054778981776841	0.0128514781303628	0.002211133693302601	-0.0006606634344110649	7.555369560477998e-05	-2.564253362657064e-07	-1.629555644910057e-06	3.427872504906211e-07	-3.490375572506279e-08	-5.027030043659175e-10	9.239401773357866e-10	-1.845748170770934e-10	1.651801631373659e-11	1.157388517421047e-12	-6.510723637749915e-13	9.060882039995465e-14	3.635063062373699e-15	-3.328868857154018e-15	-2.448880250157978e-16	6.875838415298929e-07	2.792184610989068e-05	3.027896379629122e-07	1e-05
-72	-615.228264725427	-382.1006262909243	-55.9374099869574	5.481715430428013	0.6558166803196593	-0.1776090752361436	0.01159477805011264	0.001817610345727306	-0.0005643095383793854	6.625351612163265e-05	-6.053372654246309e-07	-1.345303145441344e-06	2.914739740173621e-07	-3.066840989525615e-08	-1.910834670199988e-10	7.537268336975064e-10	-1.552960996911902e-10	1.447694351591066e-11	8.381871933884178e-13	-5.314218341026789e-13	7.620012707888292e-14	2.599124096515759e-15	-2.714948901721696e-15	-1.951451898391101e-16	7.226348897049206e-07	2.855407845769875e-05	3.027896379629122e-07	1e-05
-71	-529.1307736831461	-325.4075147556441	-46.82765103045315	4.734701781150632	0.5315102812187735	-0.1496353738236399	0.01031809233334819	0.001425538361305384	-0.0004678042757500456	5.688884711610902e-05	-9.436226023937891e-07	-1.061943388935353e-06	2.401158986911387e-07	-2.640132857977167e-08	1.141205638330894e-10	5.84262818609118e-10	-1.260365535472056e-10	1.242142939427937e-11	5.229002347683347e-13	-4.122958579626588e-13	6.18004563815152e-14	1.57692792036303e-15	-2.103857041211988e-15	-1.457524536320153e-16	3.47433683156595e-07	2.895449462259059e-05	3.027896379629122e-07	1e-05
-70	-442.8432477662114	-268.6745618172881	-37.73628068100884	3.985273112426095	0.407922661836258	-0.1216925717619451	0.009027695067433774	0.001036805110697744	-0.0003716145190360116	4.750516602883379e-05	-1.269680597197279e-06	-7.808427786651429e-07	1.889611713730826e-07	-2.212316484695669e-08	4.114402195586911e-10	4.163663790611139e-10	-9.693748537917853e-11	1.036138570080147e-11	2.130563824632382e-13	-2.942708405964584e-13	4.7479377379207e-14	5.734527547974237e-16	-1.498554573674547e-15	-9.694972592090382e-17	8.922897309915356e-09	2.91232722187118e-05	3.027896379629122e-07	1e-05
